id,week_num,product_number,reporterhq_id,prod_category,specs,display_size,segment,sales_units,inventory_units
202211-62181,167,62181,78,Clover,119908,14.0,Core,37.0,20.0
202212-62181,168,62181,78,Clover,119908,14.0,Core,2.0,18.0
202213-62181,169,62181,78,Clover,119908,14.0,Core,30.0,27.0
202214-62181,170,62181,78,Clover,119908,14.0,Core,29.0,17.0
202215-62181,171,62181,78,Clover,119908,14.0,Core,30.0,17.0
202216-62181,172,62181,78,Clover,119908,14.0,Core,25.0,14.0
202217-62181,173,62181,78,Clover,119908,14.0,Core,32.0,16.0
202218-62181,174,62181,78,Clover,119908,14.0,Core,36.0,61.0
202219-62181,175,62181,78,Clover,119908,14.0,Core,23.0,95.0
202220-62181,176,62181,78,Clover,119908,14.0,Core,23.0,185.0
202221-62181,177,62181,78,Clover,119908,14.0,Core,110.0,112.0
202222-62181,178,62181,78,Clover,119908,14.0,Core,139.0,96.0
202223-62181,179,62181,78,Clover,119908,14.0,Core,41.0,126.0
202224-62181,180,62181,78,Clover,119908,14.0,Core,40.0,86.0
202225-62181,181,62181,78,Clover,119908,14.0,Core,38.0,66.0
202226-62181,182,62181,78,Clover,119908,14.0,Core,31.0,87.0
202227-62181,183,62181,78,Clover,119908,14.0,Core,25.0,48.0
202228-62181,184,62181,78,Clover,119908,14.0,Core,79.0,38.0
202229-62181,185,62181,78,Clover,119908,14.0,Core,23.0,53.0
202230-62181,186,62181,78,Clover,119908,14.0,Core,30.0,23.0
202231-62181,187,62181,78,Clover,119908,14.0,Core,84.0,94.0
202232-62181,188,62181,78,Clover,119908,14.0,Core,51.0,82.0
202233-62181,189,62181,78,Clover,119908,14.0,Core,0.0,112.0
202234-62181,190,62181,78,Clover,119908,14.0,Core,84.0,84.0
202235-62181,191,62181,78,Clover,119908,14.0,Core,40.0,92.0
202236-62181,192,62181,78,Clover,119908,14.0,Core,38.0,144.0
202237-62181,193,62181,78,Clover,119908,14.0,Core,53.0,206.0
202238-62181,194,62181,78,Clover,119908,14.0,Core,61.0,150.0
202239-62181,195,62181,78,Clover,119908,14.0,Core,100.0,50.0
202240-62181,196,62181,78,Clover,119908,14.0,Core,12.0,95.0
202241-62181,197,62181,78,Clover,119908,14.0,Core,60.0,79.0
202242-62181,198,62181,78,Clover,119908,14.0,Core,17.0,62.0
202243-62181,199,62181,87,Clover,119908,14.0,Core,0.0,290.0
202244-62181,200,62181,87,Clover,119908,14.0,Core,123.0,209.0
202245-62181,201,62181,87,Clover,119908,14.0,Core,65.0,251.0
202246-62181,202,62181,87,Clover,119908,14.0,Core,0.0,300.0
202247-62181,203,62181,87,Clover,119908,14.0,Core,112.0,205.0
202248-62181,204,62181,87,Clover,119908,14.0,Core,41.0,164.0
202249-62181,205,62181,87,Clover,119908,14.0,Core,27.0,222.0
202250-62181,206,62181,87,Clover,119908,14.0,Core,53.0,346.0
202251-62181,207,62181,87,Clover,119908,14.0,Core,224.0,383.0
202252-62181,208,62181,87,Clover,119908,14.0,Core,44.0,421.0
202301-62181,209,62181,21,Clover,119908,14.0,Core,5.0,152.0
202302-62181,210,62181,87,Clover,119908,14.0,Core,167.0,274.0
202303-62181,211,62181,87,Clover,119908,14.0,Core,52.0,227.0
202304-62181,212,62181,78,Clover,119908,14.0,Core,97.0,298.0
202305-62181,213,62181,87,Clover,119908,14.0,Core,64.0,305.0
202306-62181,214,62181,87,Clover,119908,14.0,Core,88.0,239.0
202307-62181,215,62181,87,Clover,119908,14.0,Core,111.0,230.0
202308-62181,216,62181,87,Clover,119908,14.0,Core,79.0,204.0
202309-62181,217,62181,87,Clover,119908,14.0,Core,41.0,293.0
202310-62181,218,62181,87,Clover,119908,14.0,Core,103.0,190.0
202311-62181,219,62181,87,Clover,119908,14.0,Core,54.0,187.0
202312-62181,220,62181,87,Clover,119908,14.0,Core,32.0,223.0
202313-62181,221,62181,87,Clover,119908,14.0,Core,0.0,395.0
202314-62181,222,62181,87,Clover,119908,14.0,Core,48.0,419.0
202315-62181,223,62181,87,Clover,119908,14.0,Core,94.0,341.0
202316-62181,224,62181,87,Clover,119908,14.0,Core,82.0,333.0
202317-62181,225,62181,87,Clover,119908,14.0,Core,133.0,180.0
202318-62181,226,62181,87,Clover,119908,14.0,Core,71.0,131.0
202216-64155,172,64155,48,Clover,121842,14.0,Core,2.0,54.0
202217-64155,173,64155,93,Clover,121842,14.0,Core,1.0,82.0
202218-64155,174,64155,48,Clover,121842,14.0,Core,8.0,118.0
202219-64155,175,64155,93,Clover,121842,14.0,Core,34.0,163.0
202220-64155,176,64155,93,Clover,121842,14.0,Core,0.0,198.0
202221-64155,177,64155,93,Clover,121842,14.0,Core,78.0,270.0
202222-64155,178,64155,48,Clover,121842,14.0,Core,31.0,144.0
202223-64155,179,64155,93,Clover,121842,14.0,Core,123.0,222.0
202224-64155,180,64155,93,Clover,121842,14.0,Core,60.0,162.0
202225-64155,181,64155,93,Clover,121842,14.0,Core,95.0,192.0
202226-64155,182,64155,93,Clover,121842,14.0,Core,161.0,136.0
202227-64155,183,64155,48,Clover,121842,14.0,Core,23.0,48.0
202228-64155,184,64155,48,Clover,121842,14.0,Core,18.0,89.0
202229-64155,185,64155,48,Clover,121842,14.0,Core,21.0,75.0
202230-64155,186,64155,48,Clover,121842,14.0,Core,64.0,60.0
202231-64155,187,64155,93,Clover,121842,14.0,Core,0.0,194.0
202232-64155,188,64155,93,Clover,121842,14.0,Core,25.0,263.0
202233-64155,189,64155,93,Clover,121842,14.0,Core,63.0,287.0
202234-64155,190,64155,93,Clover,121842,14.0,Core,88.0,290.0
202235-64155,191,64155,93,Clover,121842,14.0,Core,158.0,202.0
202236-64155,192,64155,93,Clover,121842,14.0,Core,172.0,124.0
202237-64155,193,64155,93,Clover,121842,14.0,Core,137.0,123.0
202238-64155,194,64155,93,Clover,121842,14.0,Core,36.0,198.0
202239-64155,195,64155,93,Clover,121842,14.0,Core,80.0,239.0
202240-64155,196,64155,93,Clover,121842,14.0,Core,48.0,217.0
202241-64155,197,64155,48,Clover,121842,14.0,Core,24.0,155.0
202242-64155,198,64155,93,Clover,121842,14.0,Core,0.0,270.0
202243-64155,199,64155,93,Clover,121842,14.0,Core,55.0,435.0
202244-64155,200,64155,93,Clover,121842,14.0,Core,0.0,0.0
202245-64155,201,64155,93,Clover,121842,14.0,Core,155.0,220.0
202246-64155,202,64155,87,Clover,121842,14.0,Core,78.0,111.0
202247-64155,203,64155,87,Clover,121842,14.0,Core,27.0,108.0
202248-64155,204,64155,93,Clover,121842,14.0,Core,13.0,170.0
202249-64155,205,64155,93,Clover,121842,14.0,Core,6.0,306.0
202250-64155,206,64155,93,Clover,121842,14.0,Core,78.0,367.0
202251-64155,207,64155,87,Clover,121842,14.0,Core,103.0,173.0
202252-64155,208,64155,93,Clover,121842,14.0,Core,52.0,274.0
202301-64155,209,64155,48,Clover,121842,14.0,Core,38.0,81.0
202302-64155,210,64155,93,Clover,121842,14.0,Core,112.0,189.0
202303-64155,211,64155,87,Clover,121842,14.0,Core,11.0,98.0
202304-64155,212,64155,93,Clover,121842,14.0,Core,35.0,175.0
202305-64155,213,64155,87,Clover,121842,14.0,Core,37.0,268.0
202306-64155,214,64155,93,Clover,121842,14.0,Core,56.0,377.0
202307-64155,215,64155,93,Clover,121842,14.0,Core,75.0,388.0
202308-64155,216,64155,93,Clover,121842,14.0,Core,141.0,454.0
202309-64155,217,64155,93,Clover,121842,14.0,Core,29.0,425.0
202310-64155,218,64155,93,Clover,121842,14.0,Core,110.0,311.0
202311-64155,219,64155,93,Clover,121842,14.0,Core,49.0,262.0
202312-64155,220,64155,93,Clover,121842,14.0,Core,0.0,410.0
202313-64155,221,64155,93,Clover,121842,14.0,Core,227.0,308.0
202314-64155,222,64155,93,Clover,121842,14.0,Core,46.0,247.0
202315-64155,223,64155,93,Clover,121842,14.0,Core,60.0,245.0
202316-64155,224,64155,93,Clover,121842,14.0,Core,68.0,177.0
202317-64155,225,64155,93,Clover,121842,14.0,Core,177.0,211.0
202318-64155,226,64155,93,Clover,121842,14.0,Core,37.0,288.0
202207-65142,163,65142,93,Arale,152786,14.0,Premium,0.0,110.0
202208-65142,164,65142,93,Arale,152786,14.0,Premium,0.0,163.0
202209-65142,165,65142,93,Arale,152786,14.0,Premium,28.0,127.0
202210-65142,166,65142,93,Arale,152786,14.0,Premium,22.0,98.0
202211-65142,167,65142,93,Arale,152786,14.0,Premium,113.0,55.0
202212-65142,168,65142,93,Arale,152786,14.0,Premium,9.0,46.0
202213-65142,169,65142,93,Arale,152786,14.0,Premium,0.0,49.0
202214-65142,170,65142,93,Arale,152786,14.0,Premium,3.0,82.0
202215-65142,171,65142,93,Arale,152786,14.0,Premium,19.0,99.0
202216-65142,172,65142,93,Arale,152786,14.0,Premium,3.0,125.0
202217-65142,173,65142,93,Arale,152786,14.0,Premium,34.0,112.0
202218-65142,174,65142,21,Arale,152786,14.0,Premium,11.0,65.0
202219-65142,175,65142,93,Arale,152786,14.0,Premium,39.0,94.0
202220-65142,176,65142,93,Arale,152786,14.0,Premium,18.0,114.0
202221-65142,177,65142,93,Arale,152786,14.0,Premium,10.0,129.0
202222-65142,178,65142,21,Arale,152786,14.0,Premium,9.0,41.0
202223-65142,179,65142,93,Arale,152786,14.0,Premium,18.0,140.0
202224-65142,180,65142,93,Arale,152786,14.0,Premium,40.0,149.0
202225-65142,181,65142,93,Arale,152786,14.0,Premium,17.0,169.0
202226-65142,182,65142,93,Arale,152786,14.0,Premium,23.0,146.0
202227-65142,183,65142,21,Arale,152786,14.0,Premium,57.0,94.0
202228-65142,184,65142,21,Arale,152786,14.0,Premium,46.0,158.0
202229-65142,185,65142,21,Arale,152786,14.0,Premium,111.0,74.0
202230-65142,186,65142,21,Arale,152786,14.0,Premium,148.0,34.0
202231-65142,187,65142,93,Arale,152786,14.0,Premium,67.0,82.0
202232-65142,188,65142,93,Arale,152786,14.0,Premium,70.0,74.0
202233-65142,189,65142,93,Arale,152786,14.0,Premium,92.0,77.0
202234-65142,190,65142,93,Arale,152786,14.0,Premium,39.0,127.0
202235-65142,191,65142,93,Arale,152786,14.0,Premium,18.0,119.0
202236-65142,192,65142,93,Arale,152786,14.0,Premium,18.0,184.0
202237-65142,193,65142,93,Arale,152786,14.0,Premium,109.0,171.0
202238-65142,194,65142,93,Arale,152786,14.0,Premium,26.0,188.0
202239-65142,195,65142,93,Arale,152786,14.0,Premium,24.0,222.0
202240-65142,196,65142,93,Arale,152786,14.0,Premium,26.0,248.0
202241-65142,197,65142,21,Arale,152786,14.0,Premium,26.0,53.0
202242-65142,198,65142,93,Arale,152786,14.0,Premium,86.0,138.0
202243-65142,199,65142,93,Arale,152786,14.0,Premium,57.0,73.0
202244-65142,200,65142,93,Arale,152786,14.0,Premium,20.0,51.0
202245-65142,201,65142,93,Arale,152786,14.0,Premium,31.0,63.0
202246-65142,202,65142,87,Arale,152786,14.0,Premium,10.0,107.0
202247-65142,203,65142,93,Arale,152786,14.0,Premium,57.0,149.0
202248-65142,204,65142,93,Arale,152786,14.0,Premium,35.0,121.0
202249-65142,205,65142,93,Arale,152786,14.0,Premium,57.0,170.0
202250-65142,206,65142,93,Arale,152786,14.0,Premium,103.0,67.0
202251-65142,207,65142,87,Arale,152786,14.0,Premium,107.0,103.0
202252-65142,208,65142,93,Arale,152786,14.0,Premium,2.0,261.0
202301-65142,209,65142,21,Arale,152786,14.0,Premium,37.0,224.0
202302-65142,210,65142,93,Arale,152786,14.0,Premium,33.0,358.0
202303-65142,211,65142,87,Arale,152786,14.0,Premium,41.0,207.0
202304-65142,212,65142,93,Arale,152786,14.0,Premium,0.0,218.0
202305-65142,213,65142,87,Arale,152786,14.0,Premium,57.0,184.0
202306-65142,214,65142,93,Arale,152786,14.0,Premium,60.0,124.0
202307-65142,215,65142,93,Arale,152786,14.0,Premium,100.0,182.0
202308-65142,216,65142,93,Arale,152786,14.0,Premium,58.0,124.0
202309-65142,217,65142,93,Arale,152786,14.0,Premium,86.0,80.0
202310-65142,218,65142,93,Arale,152786,14.0,Premium,11.0,80.0
202311-65142,219,65142,93,Arale,152786,14.0,Premium,18.0,62.0
202312-65142,220,65142,93,Arale,152786,14.0,Premium,130.0,175.0
202313-65142,221,65142,93,Arale,152786,14.0,Premium,54.0,120.0
202314-65142,222,65142,93,Arale,152786,14.0,Premium,70.0,111.0
202315-65142,223,65142,93,Arale,152786,14.0,Premium,0.0,173.0
202316-65142,224,65142,93,Arale,152786,14.0,Premium,47.0,201.0
202317-65142,225,65142,93,Arale,152786,14.0,Premium,193.0,221.0
202318-65142,226,65142,93,Arale,152786,14.0,Premium,64.0,157.0
202142-73038,146,73038,90,Clover,134413,15.6,Core,0.0,45.0
202143-73038,147,73038,90,Clover,134413,15.6,Core,0.0,71.0
202144-73038,148,73038,90,Clover,134413,15.6,Core,91.0,42.0
202145-73038,149,73038,90,Clover,134413,15.6,Core,14.0,21.0
202146-73038,150,73038,90,Clover,134413,15.6,Core,5.0,13.0
202147-73038,151,73038,90,Clover,134413,15.6,Core,0.0,13.0
202148-73038,152,73038,90,Clover,134413,15.6,Core,3.0,8.0
202149-73038,153,73038,90,Clover,134413,15.6,Core,0.0,9.0
202150-73038,154,73038,90,Clover,134413,15.6,Core,0.0,17.0
202151-73038,155,73038,90,Clover,134413,15.6,Core,0.0,35.0
202152-73038,156,73038,90,Clover,134413,15.6,Core,61.0,160.0
202201-73038,157,73038,90,Clover,134413,15.6,Core,0.0,163.0
202202-73038,158,73038,90,Clover,134413,15.6,Core,89.0,130.0
202203-73038,159,73038,90,Clover,134413,15.6,Core,67.0,175.0
202204-73038,160,73038,90,Clover,134413,15.6,Core,115.0,128.0
202205-73038,161,73038,90,Clover,134413,15.6,Core,73.0,108.0
202206-73038,162,73038,90,Clover,134413,15.6,Core,216.0,93.0
202207-73038,163,73038,90,Clover,134413,15.6,Core,0.0,0.0
202208-73038,164,73038,90,Clover,134413,15.6,Core,68.0,126.0
202209-73038,165,73038,90,Clover,134413,15.6,Core,72.0,112.0
202210-73038,166,73038,90,Clover,134413,15.6,Core,107.0,64.0
202211-73038,167,73038,90,Clover,134413,15.6,Core,68.0,56.0
202212-73038,168,73038,90,Clover,134413,15.6,Core,68.0,84.0
202213-73038,169,73038,78,Clover,134413,15.6,Core,61.0,23.0
202214-73038,170,73038,90,Clover,134413,15.6,Core,89.0,113.0
202215-73038,171,73038,90,Clover,134413,15.6,Core,61.0,146.0
202216-73038,172,73038,90,Clover,134413,15.6,Core,92.0,138.0
202217-73038,173,73038,90,Clover,134413,15.6,Core,65.0,215.0
202218-73038,174,73038,90,Clover,134413,15.6,Core,107.0,108.0
202219-73038,175,73038,90,Clover,134413,15.6,Core,71.0,197.0
202220-73038,176,73038,90,Clover,134413,15.6,Core,66.0,131.0
202221-73038,177,73038,90,Clover,134413,15.6,Core,95.0,170.0
202222-73038,178,73038,90,Clover,134413,15.6,Core,64.0,173.0
202223-73038,179,73038,90,Clover,134413,15.6,Core,91.0,167.0
202224-73038,180,73038,90,Clover,134413,15.6,Core,68.0,217.0
202225-73038,181,73038,90,Clover,134413,15.6,Core,114.0,150.0
202226-73038,182,73038,90,Clover,134413,15.6,Core,63.0,159.0
202227-73038,183,73038,90,Clover,134413,15.6,Core,117.0,74.0
202228-73038,184,73038,90,Clover,134413,15.6,Core,86.0,35.0
202229-73038,185,73038,90,Clover,134413,15.6,Core,74.0,21.0
202230-73038,186,73038,90,Clover,134413,15.6,Core,61.0,22.0
202231-73038,187,73038,90,Clover,134413,15.6,Core,67.0,31.0
202232-73038,188,73038,90,Clover,134413,15.6,Core,0.0,61.0
202233-73038,189,73038,90,Clover,134413,15.6,Core,100.0,0.0
202234-73038,190,73038,90,Clover,134413,15.6,Core,0.0,59.0
202235-73038,191,73038,90,Clover,134413,15.6,Core,13.0,46.0
202236-73038,192,73038,90,Clover,134413,15.6,Core,62.0,64.0
202237-73038,193,73038,90,Clover,134413,15.6,Core,66.0,120.0
202238-73038,194,73038,90,Clover,134413,15.6,Core,67.0,53.0
202239-73038,195,73038,90,Clover,134413,15.6,Core,73.0,195.0
202240-73038,196,73038,90,Clover,134413,15.6,Core,61.0,284.0
202241-73038,197,73038,90,Clover,134413,15.6,Core,117.0,223.0
202242-73038,198,73038,90,Clover,134413,15.6,Core,68.0,238.0
202243-73038,199,73038,90,Clover,134413,15.6,Core,75.0,258.0
202244-73038,200,73038,90,Clover,134413,15.6,Core,71.0,292.0
202245-73038,201,73038,90,Clover,134413,15.6,Core,92.0,244.0
202246-73038,202,73038,90,Clover,134413,15.6,Core,113.0,200.0
202247-73038,203,73038,90,Clover,134413,15.6,Core,89.0,158.0
202248-73038,204,73038,90,Clover,134413,15.6,Core,110.0,90.0
202249-73038,205,73038,90,Clover,134413,15.6,Core,77.0,76.0
202250-73038,206,73038,90,Clover,134413,15.6,Core,98.0,39.0
202251-73038,207,73038,90,Clover,134413,15.6,Core,78.0,26.0
202252-73038,208,73038,90,Clover,134413,15.6,Core,64.0,26.0
202301-73038,209,73038,90,Clover,134413,15.6,Core,0.0,31.0
202302-73038,210,73038,90,Clover,134413,15.6,Core,0.0,62.0
202304-73038,212,73038,90,Clover,134413,15.6,Core,111.0,44.0
202305-73038,213,73038,90,Clover,134413,15.6,Core,69.0,45.0
202306-73038,214,73038,90,Clover,134413,15.6,Core,125.0,74.0
202307-73038,215,73038,90,Clover,134413,15.6,Core,68.0,151.0
202308-73038,216,73038,90,Clover,134413,15.6,Core,87.0,133.0
202309-73038,217,73038,90,Clover,134413,15.6,Core,0.0,170.0
202310-73038,218,73038,90,Clover,134413,15.6,Core,71.0,171.0
202311-73038,219,73038,90,Clover,134413,15.6,Core,100.0,112.0
202312-73038,220,73038,90,Clover,134413,15.6,Core,97.0,15.0
202313-73038,221,73038,90,Clover,134413,15.6,Core,73.0,39.0
202314-73038,222,73038,90,Clover,134413,15.6,Core,0.0,45.0
202315-73038,223,73038,90,Clover,134413,15.6,Core,64.0,71.0
202316-73038,224,73038,90,Clover,134413,15.6,Core,62.0,70.0
202317-73038,225,73038,90,Clover,134413,15.6,Core,95.0,32.0
202318-73038,226,73038,90,Clover,134413,15.6,Core,76.0,16.0
202152-75012,156,75012,78,Clover,203070,15.6,Core,41.0,91.0
202201-75012,157,75012,78,Clover,203070,15.6,Core,41.0,149.0
202202-75012,158,75012,78,Clover,203070,15.6,Core,41.0,173.0
202203-75012,159,75012,78,Clover,203070,15.6,Core,92.0,96.0
202204-75012,160,75012,78,Clover,203070,15.6,Core,54.0,76.0
202205-75012,161,75012,90,Clover,203070,15.6,Core,53.0,78.0
202206-75012,162,75012,90,Clover,203070,15.6,Core,170.0,102.0
202207-75012,163,75012,90,Clover,203070,15.6,Core,56.0,84.0
202208-75012,164,75012,90,Clover,203070,15.6,Core,56.0,72.0
202209-75012,165,75012,78,Clover,203070,15.6,Core,46.0,105.0
202210-75012,166,75012,78,Clover,203070,15.6,Core,41.0,128.0
202211-75012,167,75012,90,Clover,203070,15.6,Core,84.0,64.0
202212-75012,168,75012,90,Clover,203070,15.6,Core,57.0,40.0
202213-75012,169,75012,78,Clover,203070,15.6,Core,48.0,30.0
202214-75012,170,75012,90,Clover,203070,15.6,Core,47.0,21.0
202215-75012,171,75012,90,Clover,203070,15.6,Core,41.0,25.0
202216-75012,172,75012,90,Clover,203070,15.6,Core,42.0,46.0
202217-75012,173,75012,90,Clover,203070,15.6,Core,41.0,67.0
202218-75012,174,75012,90,Clover,203070,15.6,Core,62.0,36.0
202219-75012,175,75012,90,Clover,203070,15.6,Core,47.0,27.0
202220-75012,176,75012,90,Clover,203070,15.6,Core,0.0,34.0
202221-75012,177,75012,90,Clover,203070,15.6,Core,41.0,58.0
202222-75012,178,75012,90,Clover,203070,15.6,Core,41.0,118.0
202223-75012,179,75012,90,Clover,203070,15.6,Core,41.0,137.0
202224-75012,180,75012,90,Clover,203070,15.6,Core,56.0,117.0
202225-75012,181,75012,90,Clover,203070,15.6,Core,44.0,125.0
202226-75012,182,75012,90,Clover,203070,15.6,Core,86.0,64.0
202227-75012,183,75012,90,Clover,203070,15.6,Core,56.0,168.0
202228-75012,184,75012,90,Clover,203070,15.6,Core,187.0,151.0
202229-75012,185,75012,90,Clover,203070,15.6,Core,96.0,187.0
202230-75012,186,75012,90,Clover,203070,15.6,Core,3.0,184.0
202231-75012,187,75012,93,Clover,203070,15.6,Core,82.0,413.0
202232-75012,188,75012,90,Clover,203070,15.6,Core,68.0,341.0
202233-75012,189,75012,93,Clover,203070,15.6,Core,120.0,448.0
202234-75012,190,75012,93,Clover,203070,15.6,Core,101.0,520.0
202235-75012,191,75012,93,Clover,203070,15.6,Core,135.0,578.0
202236-75012,192,75012,93,Clover,203070,15.6,Core,74.0,769.0
202237-75012,193,75012,93,Clover,203070,15.6,Core,28.0,809.0
202238-75012,194,75012,93,Clover,203070,15.6,Core,216.0,647.0
202239-75012,195,75012,93,Clover,203070,15.6,Core,122.0,631.0
202240-75012,196,75012,93,Clover,203070,15.6,Core,103.0,666.0
202241-75012,197,75012,90,Clover,203070,15.6,Core,74.0,458.0
202242-75012,198,75012,93,Clover,203070,15.6,Core,0.0,530.0
202243-75012,199,75012,93,Clover,203070,15.6,Core,184.0,508.0
202244-75012,200,75012,93,Clover,203070,15.6,Core,168.0,518.0
202245-75012,201,75012,93,Clover,203070,15.6,Core,192.0,503.0
202246-75012,202,75012,90,Clover,203070,15.6,Core,55.0,448.0
202247-75012,203,75012,90,Clover,203070,15.6,Core,42.0,513.0
202248-75012,204,75012,93,Clover,203070,15.6,Core,57.0,556.0
202249-75012,205,75012,93,Clover,203070,15.6,Core,0.0,582.0
202250-75012,206,75012,93,Clover,203070,15.6,Core,55.0,642.0
202251-75012,207,75012,90,Clover,203070,15.6,Core,14.0,628.0
202252-75012,208,75012,93,Clover,203070,15.6,Core,71.0,638.0
202301-75012,209,75012,90,Clover,203070,15.6,Core,77.0,561.0
202302-75012,210,75012,93,Clover,203070,15.6,Core,130.0,494.0
202303-75012,211,75012,78,Clover,203070,15.6,Core,97.0,89.0
202304-75012,212,75012,93,Clover,203070,15.6,Core,81.0,516.0
202305-75012,213,75012,90,Clover,203070,15.6,Core,81.0,488.0
202306-75012,214,75012,93,Clover,203070,15.6,Core,49.0,439.0
202307-75012,215,75012,93,Clover,203070,15.6,Core,155.0,284.0
202308-75012,216,75012,93,Clover,203070,15.6,Core,145.0,490.0
202309-75012,217,75012,93,Clover,203070,15.6,Core,67.0,470.0
202310-75012,218,75012,93,Clover,203070,15.6,Core,44.0,426.0
202311-75012,219,75012,93,Clover,203070,15.6,Core,108.0,453.0
202312-75012,220,75012,93,Clover,203070,15.6,Core,79.0,419.0
202313-75012,221,75012,93,Clover,203070,15.6,Core,54.0,416.0
202314-75012,222,75012,93,Clover,203070,15.6,Core,52.0,441.0
202315-75012,223,75012,93,Clover,203070,15.6,Core,47.0,460.0
202316-75012,224,75012,93,Clover,203070,15.6,Core,62.0,398.0
202317-75012,225,75012,93,Clover,203070,15.6,Core,87.0,497.0
202318-75012,226,75012,93,Clover,203070,15.6,Core,69.0,428.0
202203-77973,159,77973,93,Clover,205971,15.6,Core,0.0,13.0
202204-77973,160,77973,93,Clover,205971,15.6,Core,0.0,18.0
202205-77973,161,77973,93,Clover,205971,15.6,Core,0.0,35.0
202206-77973,162,77973,93,Clover,205971,15.6,Core,0.0,73.0
202207-77973,163,77973,93,Clover,205971,15.6,Core,9.0,59.0
202208-77973,164,77973,93,Clover,205971,15.6,Core,10.0,44.0
202209-77973,165,77973,93,Clover,205971,15.6,Core,10.0,32.0
202210-77973,166,77973,93,Clover,205971,15.6,Core,0.0,39.0
202211-77973,167,77973,93,Clover,205971,15.6,Core,0.0,67.0
202212-77973,168,77973,93,Clover,205971,15.6,Core,0.0,106.0
202213-77973,169,77973,93,Clover,205971,15.6,Core,30.0,61.0
202214-77973,170,77973,93,Clover,205971,15.6,Core,20.0,31.0
202215-77973,171,77973,93,Clover,205971,15.6,Core,9.0,20.0
202216-77973,172,77973,93,Clover,205971,15.6,Core,2.0,17.0
202217-77973,173,77973,93,Clover,205971,15.6,Core,0.0,26.0
202219-77973,175,77973,93,Clover,205971,15.6,Core,1.0,25.0
202220-77973,176,77973,93,Clover,205971,15.6,Core,0.0,37.0
